,codigo_tse,uf,nome_municipio,capital,codigo_ibge
3405,76937,PR,MARIÓPOLIS,0,4115309
3406,76953,PR,MARMELEIRO,0,4115408
3407,75485,PR,MARQUINHO,0,4115457
3408,76970,PR,MARUMBI,0,4115507
3409,76996,PR,MATELÂNDIA,0,4115606
3410,79634,PR,MATINHOS,0,4115705
3411,74527,PR,MATO RICO,0,4115739
3412,74543,PR,MAUÁ DA SERRA,0,4115754
3413,77011,PR,MEDIANEIRA,0,4115804
3414,74560,PR,MERCEDES,0,4115853
3415,77038,PR,MIRADOR,0,4115903
3416,77054,PR,MIRASELVA,0,4116000
3417,84697,PR,MISSAL,0,4116059
3418,77070,PR,MOREIRA SALES,0,4116109
3419,77097,PR,MORRETES,0,4116208
3420,77119,PR,MUNHOZ DE MELO,0,4116307
3421,77135,PR,NOSSA SENHORA DAS GRAÇAS,0,4116406
3422,77151,PR,NOVA ALIANÇA DO IVAÍ,0,4116505
3423,77178,PR,NOVA AMÉRICA DA COLINA,0,4116604
3424,79650,PR,NOVA AURORA,0,4116703
3425,77194,PR,NOVA CANTU,0,4116802
3426,77216,PR,NOVA ESPERANÇA,0,4116901
3427,75027,PR,NOVA ESPERANÇA DO SUDOESTE,0,4116950
3428,77232,PR,NOVA FÁTIMA,0,4117008
3429,74586,PR,NOVA LARANJEIRAS,0,4117057
3430,77259,PR,NOVA LONDRINA,0,4117107
3431,79677,PR,NOVA OLÍMPIA,0,4117206
3432,79952,PR,NOVA PRATA DO IGUAÇU,0,4117255
3433,74608,PR,NOVA SANTA BÁRBARA,0,4117214
3434,79790,PR,NOVA SANTA ROSA,0,4117222
3435,75760,PR,NOVA TEBAS,0,4117271
3436,74420,PR,NOVO ITACOLOMI,0,4117297
3437,77275,PR,ORTIGUEIRA,0,4117305
3438,77291,PR,OURIZONA,0,4117404
3439,74063,PR,OURO VERDE DO OESTE,0,4117453
3440,77313,PR,PAIÇANDU,0,4117503
3441,77330,PR,PALMAS,0,4117602
3442,77356,PR,PALMEIRA,0,4117701
3443,77372,PR,PALMITAL,0,4117800
3444,77399,PR,PALOTINA,0,4117909
3445,77437,PR,PARANACITY,0,4118105
3446,77453,PR,PARANAGUÁ,0,4118204
3447,77470,PR,PARANAPOEMA,0,4118303
3448,77496,PR,PARANAVAÍ,0,4118402
3449,77410,PR,PARAÍSO DO NORTE,0,4118006
3450,74624,PR,PATO BRAGADO,0,4118451
3451,77518,PR,PATO BRANCO,0,4118501
3452,77534,PR,PAULA FREITAS,0,4118600
3453,77550,PR,PAULO FRONTIN,0,4118709
3454,77577,PR,PEABIRU,0,4118808
3455,75507,PR,PEROBAL,0,4118857
3456,75043,PR,PINHAIS,0,4119152
3457,74640,PR,PINHAL DE SÃO BENTO,0,4119251
3458,77631,PR,PINHALÃO,0,4119202
3459,77658,PR,PINHÃO,0,4119301
3460,77690,PR,PIRAQUARA,0,4119509
3461,77674,PR,PIRAÍ DO SUL,0,4119400
3462,77712,PR,PITANGA,0,4119608
3463,74667,PR,PITANGUEIRAS,0,4119657
3464,77615,PR,PIÊN,0,4119103
3465,77739,PR,PLANALTINA DO PARANÁ,0,4119707
3466,77755,PR,PLANALTO,0,4119806
3467,77771,PR,PONTA GROSSA,0,4119905
3468,75523,PR,PONTAL DO PARANÁ,0,4119954
3469,77798,PR,PORECATU,0,4120002
3470,77810,PR,PORTO AMAZONAS,0,4120101
3471,75540,PR,PORTO BARREIRO,0,4120150
3472,77836,PR,PORTO RICO,0,4120200
3473,77852,PR,PORTO VITÓRIA,0,4120309
3474,75566,PR,PRADO FERREIRA,0,4120333
3475,79910,PR,PRANCHITA,0,4120358
3476,77879,PR,PRESIDENTE CASTELO BRANCO,0,4120408
3477,77895,PR,PRIMEIRO DE MAIO,0,4120507
3478,77917,PR,PRUDENTÓPOLIS,0,4120606
3479,79693,PR,PÉROLA,0,4118907
3480,77593,PR,PÉROLA D'OESTE,0,4119004
3481,75582,PR,QUARTO CENTENÁRIO,0,4120655
3482,77933,PR,QUATIGUÁ,0,4120705
3483,77950,PR,QUATRO BARRAS,0,4120804
3484,74683,PR,QUATRO PONTES,0,4120853
3485,79553,PR,QUEDAS DO IGUAÇU,0,4120903
3486,77976,PR,QUERÊNCIA DO NORTE,0,4121000
3487,77992,PR,QUINTA DO SOL,0,4121109
3488,78018,PR,QUITANDINHA,0,4121208
3489,74705,PR,RAMILÂNDIA,0,4121257
3490,78034,PR,RANCHO ALEGRE,0,4121307
3491,74721,PR,RANCHO ALEGRE D'OESTE,0,4121356
3492,78050,PR,REALEZA,0,4121406
3493,78077,PR,REBOUÇAS,0,4121505
3494,78093,PR,RENASCENÇA,0,4121604
3495,78115,PR,RESERVA,0,4121703
3496,75604,PR,RESERVA DO IGUAÇU,0,4121752
3497,78131,PR,RIBEIRÃO CLARO,0,4121802
3498,78158,PR,RIBEIRÃO DO PINHAL,0,4121901
3499,78174,PR,RIO AZUL,0,4122008
3500,78190,PR,RIO BOM,0,4122107
3501,74748,PR,RIO BONITO DO IGUAÇU,0,4122156
3502,75620,PR,RIO BRANCO DO IVAÍ,0,4122172
3503,78212,PR,RIO BRANCO DO SUL,0,4122206
3504,78239,PR,RIO NEGRO,0,4122305
3505,78255,PR,ROLÂNDIA,0,4122404
3506,78271,PR,RONCADOR,0,4122503
3507,78298,PR,RONDON,0,4122602
3508,75744,PR,ROSÁRIO DO IVAÍ,0,4122651
3509,78310,PR,SABÁUDIA,0,4122701
3510,78336,PR,SALGADO FILHO,0,4122800
3511,78352,PR,SALTO DO ITARARÉ,0,4122909
3512,78379,PR,SALTO DO LONTRA,0,4123006
3513,78395,PR,SANTA AMÉLIA,0,4123105
3514,78417,PR,SANTA CECÍLIA DO PAVÃO,0,4123204
3515,78433,PR,SANTA CRUZ DE MONTE CASTELO,0,4123303
3516,78450,PR,SANTA FÉ,0,4123402
3517,79715,PR,SANTA HELENA,0,4123501
3518,78476,PR,SANTA INÊS,0,4123600
3519,78492,PR,SANTA ISABEL DO IVAÍ,0,4123709
3520,78514,PR,SANTA IZABEL DO OESTE,0,4123808
3521,74764,PR,SANTA LÚCIA,0,4123824
3522,74802,PR,SANTA MARIA DO OESTE,0,4123857
3523,78530,PR,SANTA MARIANA,0,4123907
3524,74829,PR,SANTA MÔNICA,0,4123956
3525,74080,PR,SANTA TEREZA DO OESTE,0,4124020
3526,84670,PR,SANTA TEREZINHA DE ITAIPU,0,4124053
3527,78557,PR,SANTANA DO ITARARÉ,0,4124004
3528,78611,PR,SANTO ANTONIO DO CAIUÁ,0,4124202
3529,78590,PR,SANTO ANTÔNIO DA PLATINA,0,4124103
3530,78638,PR,SANTO ANTÔNIO DO PARAÍSO,0,4124301
3531,78573,PR,SANTO ANTÔNIO DO SUDOESTE,0,4124400
3532,78654,PR,SANTO INÁCIO,0,4124509
3533,78999,PR,SAPOPEMA,0,4126207
3534,84611,PR,SARANDI,0,4126256
3535,75060,PR,SAUDADE DO IGUAÇU,0,4126272
3536,79014,PR,SENGÉS,0,4126306
3537,75647,PR,SERRANÓPOLIS DO IGUAÇU,0,4126355
3538,79030,PR,SERTANEJA,0,4126405
3539,79057,PR,SERTANÓPOLIS,0,4126504
3540,79073,PR,SIQUEIRA CAMPOS,0,4126603
3541,75787,PR,SULINA,0,4126652
3542,78670,PR,SÃO CARLOS DO IVAÍ,0,4124608
3543,78697,PR,SÃO JERÔNIMO DA SERRA,0,4124707
3544,78816,PR,SÃO JORGE D'OESTE,0,4125209
3545,78794,PR,SÃO JORGE DO IVAÍ,0,4125308
3546,79995,PR,SÃO JORGE DO PATROCÍNIO,0,4125357
3547,78832,PR,SÃO JOSÉ DA BOA VISTA,0,4125407
3548,84719,PR,SÃO JOSÉ DAS PALMEIRAS,0,4125456
3549,78859,PR,SÃO JOSÉ DOS PINHAIS,0,4125506
3550,78719,PR,SÃO JOÃO,0,4124806
3551,78735,PR,SÃO JOÃO DO CAIUÁ,0,4124905
3552,78751,PR,SÃO JOÃO DO IVAÍ,0,4125001
3553,78778,PR,SÃO JOÃO DO TRIUNFO,0,4125100
3554,74845,PR,SÃO MANOEL DO PARANÁ,0,4125555
3555,78875,PR,SÃO MATEUS DO SUL,0,4125605
3556,78891,PR,SÃO MIGUEL DO IGUAÇU,0,4125704
3557,74861,PR,SÃO PEDRO DO IGUAÇU,0,4125753
3558,78913,PR,SÃO PEDRO DO IVAÍ,0,4125803
3559,78930,PR,SÃO PEDRO DO PARANÁ,0,4125902
3560,78956,PR,SÃO SEBASTIÃO DA AMOREIRA,0,4126009
3561,78972,PR,SÃO TOMÉ,0,4126108
3562,75663,PR,TAMARANA,0,4126678
3563,79090,PR,TAMBOARA,0,4126702
3564,79111,PR,TAPEJARA,0,4126801
3565,79731,PR,TAPIRA,0,4126900
3566,79138,PR,TEIXEIRA SOARES,0,4127007
3567,79154,PR,TELÊMACO BORBA,0,4127106
3568,79170,PR,TERRA BOA,0,4127205
3569,79197,PR,TERRA RICA,0,4127304
3570,79219,PR,TERRA ROXA,0,4127403
3571,79235,PR,TIBAGI,0,4127502
3572,79251,PR,TIJUCAS DO SUL,0,4127601
3573,79278,PR,TOLEDO,0,4127700
3574,79294,PR,TOMAZINA,0,4127809
3575,79871,PR,TRÊS BARRAS DO PARANÁ,0,4127858
3576,74888,PR,TUNAS DO PARANÁ,0,4127882
3577,79316,PR,TUNEIRAS DO OESTE,0,4127908
3578,79936,PR,TUPÃSSI,0,4127957
3579,84530,PR,TURVO,0,4127965
3580,79332,PR,UBIRATÃ,0,4128005
3581,79359,PR,UMUARAMA,0,4128104
3582,79391,PR,UNIFLOR,0,4128302
3583,79375,PR,UNIÃO DA VITÓRIA,0,4128203
3584,79413,PR,URAÍ,0,4128401
3585,74900,PR,VENTANIA,0,4128534
3586,79898,PR,VERA CRUZ DO OESTE,0,4128559
3587,79456,PR,VERÊ,0,4128609
3588,74969,PR,VIRMOND,0,4128658
3589,79472,PR,VITORINO,0,4128708
3590,79430,PR,WENCESLAU BRAZ,0,4128500
3591,79499,PR,XAMBRÊ,0,4128807
3592,74128,PR,ÂNGULO,0,4101150
3593,58017,RJ,ANGRA DOS REIS,0,3300100
3594,58181,RJ,APERIBÉ,0,3300159
3595,58033,RJ,ARARUAMA,0,3300209
3596,58220,RJ,AREAL,0,3300225
3597,58408,RJ,ARMAÇÃO DOS BÚZIOS,0,3300233
3598,59277,RJ,ARRAIAL DO CABO,0,3300258
3599,58050,RJ,BARRA DO PIRAÍ,0,3300308
3600,58076,RJ,BARRA MANSA,0,3300407
3601,58041,RJ,BELFORD ROXO,0,3300456
3602,58092,RJ,BOM JARDIM,0,3300506
3603,58114,RJ,BOM JESUS DO ITABAPOANA,0,3300605
3604,58130,RJ,CABO FRIO,0,3300704
3605,58157,RJ,CACHOEIRAS DE MACACU,0,3300803
3606,58173,RJ,CAMBUCI,0,3300902
3607,58190,RJ,CAMPOS DOS GOYTACAZES,0,3301009
3608,58211,RJ,CANTAGALO,0,3301108
3609,58300,RJ,CARAPEBUS,0,3300936
3610,58068,RJ,CARDOSO MOREIRA,0,3301157
3611,58238,RJ,CARMO,0,3301207
3612,58254,RJ,CASIMIRO DE ABREU,0,3301306
3613,58165,RJ,COMENDADOR LEVY GASPARIAN,0,3300951
3614,58270,RJ,CONCEIÇÃO DE MACABU,0,3301405
3615,58297,RJ,CORDEIRO,0,3301504
3616,58319,RJ,DUAS BARRAS,0,3301603
3617,58335,RJ,DUQUE DE CAXIAS,0,3301702
3618,58351,RJ,ENGENHEIRO PAULO DE FRONTIN,0,3301801
3619,58106,RJ,GUAPIMIRIM,0,3301850
3620,58262,RJ,IGUABA GRANDE,0,3301876
3621,58378,RJ,ITABORAÍ,0,3301900
3622,58394,RJ,ITAGUAÍ,0,3302007
3623,59293,RJ,ITALVA,0,3302056
3624,58416,RJ,ITAOCARA,0,3302106
3625,58432,RJ,ITAPERUNA,0,3302205
3626,58440,RJ,ITATIAIA,0,3302254
3627,58149,RJ,JAPERI,0,3302270
3628,58459,RJ,LAJE DO MURIAÉ,0,3302304
3629,58475,RJ,MACAÉ,0,3302403
3630,58386,RJ,MACUCO,0,3302452
3631,58491,RJ,MAGÉ,0,3302502
3632,58513,RJ,MANGARATIBA,0,3302601
3633,58530,RJ,MARICÁ,0,3302700
3634,58556,RJ,MENDES,0,3302809
3635,58467,RJ,MESQUITA,0,3302858
3636,58572,RJ,MIGUEL PEREIRA,0,3302908
3637,58599,RJ,MIRACEMA,0,3303005
3638,58610,RJ,NATIVIDADE,0,3303104
3639,58637,RJ,NILÓPOLIS,0,3303203
3640,58653,RJ,NITERÓI,0,3303302
3641,58670,RJ,NOVA FRIBURGO,0,3303401
3642,58696,RJ,NOVA IGUAÇU,0,3303500
3643,58718,RJ,PARACAMBI,0,3303609
3644,58750,RJ,PARATY,0,3303807
3645,58734,RJ,PARAÍBA DO SUL,0,3303708
3646,59315,RJ,PATY DO ALFERES,0,3303856
3647,58777,RJ,PETRÓPOLIS,0,3303906
3648,58246,RJ,PINHEIRAL,0,3303955
3649,58793,RJ,PIRAÍ,0,3304003
3650,58815,RJ,PORCIÚNCULA,0,3304102
3651,58327,RJ,PORTO REAL,0,3304110
3652,58025,RJ,QUATIS,0,3304128
3653,58122,RJ,QUEIMADOS,0,3304144
3654,58009,RJ,QUISSAMÃ,0,3304151
3655,58831,RJ,RESENDE,0,3304201
3656,58858,RJ,RIO BONITO,0,3304300
3657,58874,RJ,RIO CLARO,0,3304409
3658,58890,RJ,RIO DAS FLORES,0,3304508
3659,58203,RJ,RIO DAS OSTRAS,0,3304524
3660,60011,RJ,RIO DE JANEIRO,1,3304557
3661,58912,RJ,SANTA MARIA MADALENA,0,3304607
3662,58939,RJ,SANTO ANTÔNIO DE PÁDUA,0,3304706
3663,59072,RJ,SAPUCAIA,0,3305406
3664,59099,RJ,SAQUAREMA,0,3305505
3665,58424,RJ,SEROPÉDICA,0,3305554
3666,59110,RJ,SILVA JARDIM,0,3305604
3667,59137,RJ,SUMIDOURO,0,3305703
3668,58955,RJ,SÃO FIDÉLIS,0,3304805
3669,58289,RJ,SÃO FRANCISCO DE ITABAPOANA,0,3304755
3670,58971,RJ,SÃO GONÇALO,0,3304904
3671,58343,RJ,SÃO JOSÉ DE UBÁ,0,3305133
3672,59331,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,0,3305158
3673,58998,RJ,SÃO JOÃO DA BARRA,0,3305000
3674,59013,RJ,SÃO JOÃO DE MERITI,0,3305109
3675,59030,RJ,SÃO PEDRO DA ALDEIA,0,3305208
3676,59056,RJ,SÃO SEBASTIÃO DO ALTO,0,3305307
3677,58360,RJ,TANGUÁ,0,3305752
3678,59153,RJ,TERESÓPOLIS,0,3305802
3679,59170,RJ,TRAJANO DE MORAIS,0,3305901
3680,59196,RJ,TRÊS RIOS,0,3306008
3681,59218,RJ,VALENÇA,0,3306107
3682,58084,RJ,VARRE-SAI,0,3306156
3683,59234,RJ,VASSOURAS,0,3306206
3684,59250,RJ,VOLTA REDONDA,0,3306305
3685,16012,RN,ACARI,0,2400109
3686,16055,RN,AFONSO BEZERRA,0,2400307
3687,16098,RN,ALEXANDRIA,0,2400505
3688,16110,RN,ALMINO AFONSO,0,2400604
3689,16136,RN,ALTO DO RODRIGUES,0,2400703
3690,16152,RN,ANGICOS,0,2400802
3691,16179,RN,ANTÔNIO MARTINS,0,2400901
3692,16195,RN,APODI,0,2401008
3693,16217,RN,AREIA BRANCA,0,2401107
3694,16233,RN,ARÊS,0,2401206
3695,16039,RN,ASSÚ,0,2400208
3696,30031,RN,BARAÚNA,0,2401453
3697,16292,RN,BARCELONA,0,2401503
3698,16276,RN,BAÍA FORMOSA,0,2401404
3699,16314,RN,BENTO FERNANDES,0,2401602
3700,17035,RN,BOA SAÚDE,0,2405306
3701,16101,RN,BODÓ,0,2401651
3702,16330,RN,BOM JESUS,0,2401701
3703,16357,RN,BREJINHO,0,2401800
3704,16390,RN,CAICÓ,0,2402006
3705,16047,RN,CAIÇARA DO NORTE,0,2401859
3706,16373,RN,CAIÇARA DO RIO DO VENTO,0,2401909
3707,16250,RN,CAMPO GRANDE,0,2401305
3708,16411,RN,CAMPO REDONDO,0,2402105
3709,16438,RN,CANGUARETAMA,0,2402204
3710,16454,RN,CARAÚBAS,0,2402303
3711,16497,RN,CARNAUBAIS,0,2402501
3712,16470,RN,CARNAÚBA DOS DANTAS,0,2402402
3713,16519,RN,CEARÁ-MIRIM,0,2402600
3714,16535,RN,CERRO CORÁ,0,2402709
3715,16551,RN,CORONEL EZEQUIEL,0,2402808
3716,16578,RN,CORONEL JOÃO PESSOA,0,2402907
3717,16594,RN,CRUZETA,0,2403004
3718,16616,RN,CURRAIS NOVOS,0,2403103
3719,16632,RN,DOUTOR SEVERIANO,0,2403202
3720,16659,RN,ENCANTO,0,2403301
3721,16675,RN,EQUADOR,0,2403400
3722,16691,RN,ESPÍRITO SANTO,0,2403509
3723,16713,RN,EXTREMOZ,0,2403608
3724,16730,RN,FELIPE GUERRA,0,2403707
3725,16144,RN,FERNANDO PEDROZA,0,2403756
3726,16756,RN,FLORÂNIA,0,2403806
3727,16772,RN,FRANCISCO DANTAS,0,2403905
3728,17515,RN,FRUTUOSO GOMES,0,2404002
3729,16799,RN,GALINHOS,0,2404101
3730,16810,RN,GOIANINHA,0,2404200
3731,16837,RN,GOVERNADOR DIX-SEPT ROSADO,0,2404309
3732,16853,RN,GROSSOS,0,2404408
3733,16870,RN,GUAMARÉ,0,2404507
3734,16896,RN,IELMO MARINHO,0,2404606
3735,16918,RN,IPANGUAÇU,0,2404705
3736,16934,RN,IPUEIRA,0,2404804
3737,16080,RN,ITAJÁ,0,2404853
3738,16950,RN,ITAÚ,0,2404903
3739,16993,RN,JANDAÍRA,0,2405108
3740,17019,RN,JANDUÍS,0,2405207
3741,17051,RN,JAPI,0,2405405
3742,17078,RN,JARDIM DE ANGICOS,0,2405504
3743,17094,RN,JARDIM DE PIRANHAS,0,2405603
3744,17116,RN,JARDIM DO SERIDÓ,0,2405702
3745,16977,RN,JAÇANÃ,0,2405009
3746,17175,RN,JOSÉ DA PENHA,0,2406007
3747,17132,RN,JOÃO CÂMARA,0,2405801
3748,17159,RN,JOÃO DIAS,0,2405900
3749,17191,RN,JUCURUTU,0,2406106
3750,16306,RN,JUNDIÁ,0,2406155
3751,17230,RN,LAGOA D'ANTA,0,2406205
3752,17256,RN,LAGOA DE PEDRAS,0,2406304
3753,17272,RN,LAGOA DE VELHOS,0,2406403
3754,17299,RN,LAGOA NOVA,0,2406502
3755,17310,RN,LAGOA SALGADA,0,2406601
3756,17337,RN,LAJES,0,2406700
3757,17353,RN,LAJES PINTADAS,0,2406809
3758,17370,RN,LUCRÉCIA,0,2406908
3759,17396,RN,LUÍS GOMES,0,2407005
3760,17434,RN,MACAU,0,2407203
3761,17418,RN,MACAÍBA,0,2407104
3762,16160,RN,MAJOR SALES,0,2407252
3763,17450,RN,MARCELINO VIEIRA,0,2407302
3764,17477,RN,MARTINS,0,2407401
3765,17493,RN,MAXARANGUAPE,0,2407500
3766,17213,RN,MESSIAS TARGINO,0,2407609
3767,17531,RN,MONTANHAS,0,2407708
3768,17558,RN,MONTE ALEGRE,0,2407807
3769,17574,RN,MONTE DAS GAMELEIRAS,0,2407906
3770,17590,RN,MOSSORÓ,0,2408003
3771,17612,RN,NATAL,1,2408102
3772,17655,RN,NOVA CRUZ,0,2408300
3773,17639,RN,NÍSIA FLORESTA,0,2408201
3774,17671,RN,OLHO D'ÁGUA DO BORGES,0,2408409
3775,17698,RN,OURO BRANCO,0,2408508
3776,17710,RN,PARANÁ,0,2408607
3777,17752,RN,PARAZINHO,0,2408805
3778,17736,RN,PARAÚ,0,2408706
3779,17779,RN,PARELHAS,0,2408904
3780,17795,RN,PARNAMIRIM,0,2403251
3781,17817,RN,PASSA E FICA,0,2409100
3782,17833,RN,PASSAGEM,0,2409209
3783,17850,RN,PATU,0,2409308
3784,17876,RN,PAU DOS FERROS,0,2409407
3785,17892,RN,PEDRA GRANDE,0,2409506
3786,17914,RN,PEDRA PRETA,0,2409605
3787,17930,RN,PEDRO AVELINO,0,2409704
3788,17957,RN,PEDRO VELHO,0,2409803
3789,17973,RN,PENDÊNCIAS,0,2409902
3790,17990,RN,PILÕES,0,2410009
3791,18031,RN,PORTALEGRE,0,2410207
3792,16284,RN,PORTO DO MANGUE,0,2410256
3793,18015,RN,POÇO BRANCO,0,2410108
3794,18074,RN,PUREZA,0,2410405
3795,18090,RN,RAFAEL FERNANDES,0,2410504
3796,18937,RN,RAFAEL GODEIRO,0,2410603
3797,18112,RN,RIACHO DA CRUZ,0,2410702
3798,18139,RN,RIACHO DE SANTANA,0,2410801
3799,18155,RN,RIACHUELO,0,2410900
3800,16268,RN,RIO DO FOGO,0,2408953
3801,18171,RN,RODOLFO FERNANDES,0,2411007
3802,18198,RN,RUY BARBOSA,0,2411106
3803,18236,RN,SANTA CRUZ,0,2411205
3804,16241,RN,SANTA MARIA,0,2409332
3805,18279,RN,SANTANA DO MATOS,0,2411403
3806,18252,RN,SANTANA DO SERIDÓ,0,2411429
3807,18295,RN,SANTO ANTÔNIO,0,2411502
3808,18597,RN,SENADOR ELÓI DE SOUZA,0,2413102
3809,18619,RN,SENADOR GEORGINO AVELINO,0,2413201
3810,18058,RN,SERRA CAIADA,0,2410306
3811,18635,RN,SERRA DE SÃO BENTO,0,2413300
3812,16020,RN,SERRA DO MEL,0,2413359
3813,18651,RN,SERRA NEGRA DO NORTE,0,2413409
3814,18678,RN,SERRINHA,0,2413508
3815,16209,RN,SERRINHA DOS PINTOS,0,2413557
3816,18694,RN,SEVERIANO MELO,0,2413607
3817,18317,RN,SÃO BENTO DO NORTE,0,2411601
3818,18333,RN,SÃO BENTO DO TRAIRÍ,0,2411700
3819,18350,RN,SÃO FERNANDO,0,2411809
3820,18210,RN,SÃO FRANCISCO DO OESTE,0,2411908
3821,18376,RN,SÃO GONÇALO DO AMARANTE,0,2412005
3822,18414,RN,SÃO JOSÉ DE MIPIBU,0,2412203
3823,18430,RN,SÃO JOSÉ DO CAMPESTRE,0,2412302
3824,18457,RN,SÃO JOSÉ DO SERIDÓ,0,2412401
3825,18392,RN,SÃO JOÃO DO SABUGI,0,2412104
3826,18473,RN,SÃO MIGUEL,0,2412500
3827,16063,RN,SÃO MIGUEL DO GOSTOSO,0,2412559
3828,18490,RN,SÃO PAULO DO POTENGI,0,2412609
3829,18511,RN,SÃO PEDRO,0,2412708
3830,18538,RN,SÃO RAFAEL,0,2412807
3831,18554,RN,SÃO TOMÉ,0,2412906
3832,18570,RN,SÃO VICENTE,0,2413003
3833,18716,RN,SÍTIO NOVO,0,2413706
3834,18732,RN,TABOLEIRO GRANDE,0,2413805
3835,18759,RN,TAIPU,0,2413904
3836,18775,RN,TANGARÁ,0,2414001
3837,18791,RN,TENENTE ANANIAS,0,2414100
3838,16004,RN,TENENTE LAURENTINO CRUZ,0,2414159
3839,16225,RN,TIBAU,0,2411056
3840,18813,RN,TIBAU DO SUL,0,2414209
3841,18830,RN,TIMBAÚBA DOS BATISTAS,0,2414308
3842,18856,RN,TOUROS,0,2414407
3843,16128,RN,TRIUNFO POTIGUAR,0,2414456
3844,18872,RN,UMARIZAL,0,2414506
3845,18899,RN,UPANEMA,0,2414605
3846,16187,RN,VENHA-VER,0,2414753
3847,18953,RN,VERA CRUZ,0,2414803
3848,18996,RN,VILA FLOR,0,2415008
3849,18970,RN,VIÇOSA,0,2414902
3850,18910,RN,VÁRZEA,0,2414704
3851,16071,RN,ÁGUA NOVA,0,2400406
3852,310,RO,ALTA FLORESTA DO OESTE,0,1100015
3853,736,RO,ALTO ALEGRE DOS PARECIS,0,1100379
3854,639,RO,ALTO PARAÍSO,0,1100403
3855,337,RO,ALVORADA DO OESTE,0,1100346
3856,78,RO,ARIQUEMES,0,1100023
3857,779,RO,BURITIS,0,1100452
3858,450,RO,CABIXI,0,1100031
3859,620,RO,CACAULÂNDIA,0,1100601
3860,94,RO,CACOAL,0,1100049
3861,671,RO,CAMPO NOVO DE RONDÔNIA,0,1100700
3862,477,RO,CANDEIAS DO JAMARI,0,1100809
3863,531,RO,CASTANHEIRAS,0,1100908
3864,272,RO,CEREJEIRAS,0,1100056
3865,809,RO,CHUPINGUAIA,0,1100924
3866,230,RO,COLORADO DO OESTE,0,1100064
3867,655,RO,CORUMBIARA,0,1100072
3868,213,RO,COSTA MARQUES,0,1100080
3869,680,RO,CUJUBIM,0,1100940
3870,256,RO,ESPIGÃO DO OESTE,0,1100098
3871,612,RO,GOVERNADOR JORGE TEIXEIRA,0,1101005
3872,19,RO,GUAJARÁ-MIRIM,0,1100106
3873,493,RO,ITAPUÃ DO OESTE,0,1101104
3874,159,RO,JARU,0,1100114
3875,51,RO,JI-PARANÁ,0,1100122
3876,396,RO,MACHADINHO DO OESTE,0,1100130
3877,604,RO,MINISTRO ANDREAZZA,0,1101203
3878,574,RO,MIRANTE DA SERRA,0,1101302
3879,663,RO,MONTE NEGRO,0,1101401
3880,370,RO,NOVA BRASILÂNDIA DO OESTE,0,1100148
3881,434,RO,NOVA MAMORÉ,0,1100338
3882,744,RO,NOVA UNIÃO,0,1101435
3883,515,RO,NOVO HORIZONTE DO OESTE,0,1100502
3884,175,RO,OURO PRETO DO OESTE,0,1100155
3885,701,RO,PARECIS,0,1101450
3886,116,RO,PIMENTA BUENO,0,1100189
3887,787,RO,PIMENTEIRAS DO OESTE,0,1101468
3888,35,RO,PORTO VELHO,1,1100205
3889,191,RO,PRESIDENTE MÉDICI,0,1100254
3890,728,RO,PRIMAVERA DE RONDÔNIA,0,1101476
3891,647,RO,RIO CRESPO,0,1100262
3892,299,RO,ROLIM DE MOURA,0,1100288
3893,353,RO,SANTA LUZIA DO OESTE,0,1100296
3894,582,RO,SERINGUEIRAS,0,1101500
3895,710,RO,SÃO FELIPE DO OESTE,0,1101484
3896,795,RO,SÃO FRANCISCO DO GUAPORÉ,0,1101492
3897,418,RO,SÃO MIGUEL DO GUAPORÉ,0,1100320
3898,752,RO,TEIXEIRÓPOLIS,0,1101559
3899,590,RO,THEOBROMA,0,1101609
3900,566,RO,URUPÁ,0,1101708
3901,698,RO,VALE DO ANARI,0,1101757
3902,558,RO,VALE DO PARAÍSO,0,1101807
3903,132,RO,VILHENA,0,1100304
3904,3050,RR,ALTO ALEGRE,0,1400050
3905,3042,RR,AMAJARI,0,1400027
3906,3018,RR,BOA VISTA,1,1400100
3907,3077,RR,BONFIM,0,1400159
3908,3069,RR,CANTÁ,0,1400175
3909,3034,RR,CARACARAÍ,0,1400209
3910,3000,RR,CAROEBE,0,1400233
3911,3026,RR,IRACEMA,0,1400282
3912,3093,RR,MUCAJAÍ,0,1400308
3913,3115,RR,NORMANDIA,0,1400407
3914,3123,RR,PACARAIMA,0,1400456
3915,3085,RR,RORAINÓPOLIS,0,1400472
3916,3131,RR,SÃO JOÃO DA BALIZA,0,1400506
3917,3158,RR,SÃO LUIZ,0,1400605
3918,3107,RR,UIRAMUTÃ,0,1400704
3919,88986,RS,ACEGUÁ,0,4300034
3920,85014,RS,AGUDO,0,4300109
3921,85030,RS,AJURICABA,0,4300208
3922,85057,RS,ALECRIM,0,4300307
3923,85073,RS,ALEGRETE,0,4300406
3924,85545,RS,ALEGRIA,0,4300455
3925,89001,RS,ALMIRANTE TAMANDARÉ DO SUL,0,4300471
3926,85090,RS,ALPESTRE,0,4300505
3927,84808,RS,ALTO ALEGRE,0,4300554
3928,86282,RS,ALTO FELIZ,0,4300570
3929,85111,RS,ALVORADA,0,4300604
3930,86045,RS,AMARAL FERRADOR,0,4300638
3931,86304,RS,AMETISTA DO SUL,0,4300646
